FIPS,Median Household income 2012,Median Household income 2016,Median Household income 2018,Median household income 2010,Household Median Income
16029,59611,59611,59611,59611,59611
16031,50918,50918,50918,50918,50918
16033,35341,35341,35341,35341,35341
16035,42348,42348,42348,42348,42348
16037,39957,39957,39957,39957,39957
16039,46715,46715,46715,46715,46715
16041,56613,56613,56613,56613,56613
16043,53311,53311,53311,53311,53311
16045,43001,43001,43001,43001,43001
16047,48638,48638,48638,48638,48638
16049,39113,39113,39113,39113,39113
16051,60162,60162,60162,60162,60162
16053,49306,49306,49306,49306,49306
16057,45466,45466,45466,45466,45466
16059,37921,37921,37921,37921,37921
16061,41326,41326,41326,41326,41326
16063,48222,48222,48222,48222,48222
16065,36031,36031,36031,36031,36031
16067,50663,50663,50663,50663,50663
16069,54174,54174,54174,54174,54174
16071,51058,51058,51058,51058,51058
16073,40430,40430,40430,40430,40430
16075,50289,50289,50289,50289,50289
16077,49985,49985,49985,49985,49985
16079,39091,39091,39091,39091,39091
16081,68818,68818,68818,68818,68818
16085,55299,55299,55299,55299,55299
16087,37206,37206,37206,37206,37206
17003,34709,34709,34709,34709,34709
17005,58097,58097,58097,58097,58097
17007,66898,66898,66898,66898,66898
17009,58762,58762,58762,58762,58762
17011,55940,55940,55940,55940,55940
17013,54392,54392,54392,54392,54392
17015,51228,51228,51228,51228,51228
17017,51997,51997,51997,51997,51997
17021,52415,52415,52415,52415,52415
17023,54158,54158,54158,54158,54158
17025,48691,48691,48691,48691,48691
17027,65010,65010,65010,65010,65010
17029,44071,44071,44071,44071,44071
17033,49233,49233,49233,49233,49233
17035,53376,53376,53376,53376,53376
17039,55591,55591,55591,55591,55591
17041,54218,54218,54218,54218,54218
17045,51109,51109,51109,51109,51109
17047,49766,49766,49766,49766,49766
17049,56293,56293,56293,56293,56293
17051,44432,44432,44432,44432,44432
17053,51120,51120,51120,51120,51120
17055,41414,41414,41414,41414,41414
17057,50180,50180,50180,50180,50180
17059,42500,42500,42500,42500,42500
17061,46052,46052,46052,46052,46052
17063,74140,74140,74140,74140,74140
17065,56862,56862,56862,56862,56862
17067,51549,51549,51549,51549,51549
17069,43081,43081,43081,43081,43081
17071,52712,52712,52712,52712,52712
17073,57250,57250,57250,57250,57250
17075,51825,51825,51825,51825,51825
17077,37802,37802,37802,37802,37802
17079,54951,54951,54951,54951,54951
17081,47617,47617,47617,47617,47617
17083,56747,56747,56747,56747,56747
17085,57083,57083,57083,57083,57083
17087,50923,50923,50923,50923,50923
17095,43709,43709,43709,43709,43709
17101,45654,45654,45654,45654,45654
17103,57901,57901,57901,57901,57901
17105,56200,56200,56200,56200,56200
17107,57899,57899,57899,57899,57899
17109,43724,43724,43724,43724,43724
17117,53778,53778,53778,53778,53778
17121,46102,46102,46102,46102,46102
17123,55901,55901,55901,55901,55901
17125,45596,45596,45596,45596,45596
17127,42604,42604,42604,42604,42604
17129,69102,69102,69102,69102,69102
17131,58011,58011,58011,58011,58011
17133,81268,81268,81268,81268,81268
17135,50304,50304,50304,50304,50304
17137,48508,48508,48508,48508,48508
17139,59623,59623,59623,59623,59623
17141,59707,59707,59707,59707,59707
17145,48298,48298,48298,48298,48298
17147,69271,69271,69271,69271,69271
17149,42664,42664,42664,42664,42664
17151,40671,40671,40671,40671,40671
17153,33799,33799,33799,33799,33799
17155,65034,65034,65034,65034,65034
17157,52107,52107,52107,52107,52107
17159,48724,48724,48724,48724,48724
17165,41167,41167,41167,41167,41167
17169,46151,46151,46151,46151,46151
17171,53973,53973,53973,53973,53973
17173,51157,51157,51157,51157,51157
17175,52260,52260,52260,52260,52260
17177,48016,48016,48016,48016,48016
17181,49182,49182,49182,49182,49182
17185,51432,51432,51432,51432,51432
17187,49607,49607,49607,49607,49607
17189,59469,59469,59469,59469,59469
17191,49764,49764,49764,49764,49764
17193,47773,47773,47773,47773,47773
17195,53828,53828,53828,53828,53828
17203,71867,71867,71867,71867,71867
18001,51713,51713,51713,51713,51713
18007,46188,46188,46188,46188,46188
18009,42217,42217,42217,42217,42217
18011,80567,80567,80567,80567,80567
18013,61455,61455,61455,61455,61455
18015,56429,56429,56429,56429,56429
18017,47545,47545,47545,47545,47545
18021,53021,53021,53021,53021,53021
18023,52488,52488,52488,52488,52488
18025,43875,43875,43875,43875,43875
18027,51032,51032,51032,51032,51032
18029,65096,65096,65096,65096,65096
18031,54622,54622,54622,54622,54622
18033,53808,53808,53808,53808,53808
18037,58994,58994,58994,58994,58994
18041,43317,43317,43317,43317,43317
18045,49887,49887,49887,49887,49887
18047,58382,58382,58382,58382,58382
18049,49333,49333,49333,49333,49333
18051,52620,52620,52620,52620,52620
18055,49177,49177,49177,49177,49177
18061,57132,57132,57132,57132,57132
18065,48235,48235,48235,48235,48235
18069,52208,52208,52208,52208,52208
18071,49506,49506,49506,49506,49506
18073,59574,59574,59574,59574,59574
18075,44772,44772,44772,44772,44772
18077,51119,51119,51119,51119,51119
18079,49801,49801,49801,49801,49801
18083,46457,46457,46457,46457,46457
18087,60675,60675,60675,60675,60675
18093,52092,52092,52092,52092,52092
18099,54229,54229,54229,54229,54229
18101,51224,51224,51224,51224,51224
18103,47460,47460,47460,47460,47460
18107,53610,53610,53610,53610,53610
18111,53146,53146,53146,53146,53146
18113,55033,55033,55033,55033,55033
18115,61148,61148,61148,61148,61148
18117,45341,45341,45341,45341,45341
18119,48667,48667,48667,48667,48667
18121,48788,48788,48788,48788,48788
18123,51064,51064,51064,51064,51064
18125,52527,52527,52527,52527,52527
18129,62583,62583,62583,62583,62583
18131,48370,48370,48370,48370,48370
18133,56169,56169,56169,56169,56169
18135,45601,45601,45601,45601,45601
18137,56295,56295,56295,56295,56295
18139,50535,50535,50535,50535,50535
18143,47123,47123,47123,47123,47123
18145,59214,59214,59214,59214,59214
18147,56998,56998,56998,56998,56998
18149,48895,48895,48895,48895,48895
18151,56101,56101,56101,56101,56101
18153,46517,46517,46517,46517,46517
18155,47929,47929,47929,47929,47929
18159,55479,55479,55479,55479,55479
18161,48227,48227,48227,48227,48227
18165,48377,48377,48377,48377,48377
18169,50637,50637,50637,50637,50637
18171,61148,61148,61148,61148,61148
18173,70648,70648,70648,70648,70648
18175,47078,47078,47078,47078,47078
18179,56265,56265,56265,56265,56265
18181,55086,55086,55086,55086,55086
18183,61153,61153,61153,61153,61153
19001,51859,51859,51859,51859,51859
19003,49229,49229,49229,49229,49229
19005,51057,51057,51057,51057,51057
19007,41111,41111,41111,41111,41111
19009,50397,50397,50397,50397,50397
19011,65475,65475,65475,65475,65475
19015,61111,61111,61111,61111,61111
19017,68023,68023,68023,68023,68023
19019,61409,61409,61409,61409,61409
19021,54556,54556,54556,54556,54556
19023,55999,55999,55999,55999,55999
19025,50800,50800,50800,50800,50800
19027,57674,57674,57674,57674,57674
19029,48178,48178,48178,48178,48178
19031,65791,65791,65791,65791,65791
19033,52902,52902,52902,52902,52902
19035,54658,54658,54658,54658,54658
19037,55385,55385,55385,55385,55385
19039,51571,51571,51571,51571,51571
19041,47874,47874,47874,47874,47874
19043,52828,52828,52828,52828,52828
19045,50156,50156,50156,50156,50156
19047,53609,53609,53609,53609,53609
19051,58464,58464,58464,58464,58464
19053,42614,42614,42614,42614,42614
19055,61179,61179,61179,61179,61179
19057,49977,49977,49977,49977,49977
19059,58099,58099,58099,58099,58099
19063,48542,48542,48542,48542,48542
19065,50015,50015,50015,50015,50015
19067,48110,48110,48110,48110,48110
19069,53742,53742,53742,53742,53742
19071,54281,54281,54281,54281,54281
19073,54050,54050,54050,54050,54050
19075,66965,66965,66965,66965,66965
19077,57075,57075,57075,57075,57075
19079,56273,56273,56273,56273,56273
19081,61167,61167,61167,61167,61167
19083,53872,53872,53872,53872,53872
19085,60063,60063,60063,60063,60063
19087,52428,52428,52428,52428,52428
19089,52742,52742,52742,52742,52742
19091,52219,52219,52219,52219,52219
19093,55969,55969,55969,55969,55969
19095,58570,58570,58570,58570,58570
19097,54070,54070,54070,54070,54070
19099,55727,55727,55727,55727,55727
19101,43378,43378,43378,43378,43378
19105,56012,56012,56012,56012,56012
19107,51043,51043,51043,51043,51043
19109,54146,54146,54146,54146,54146
19111,48571,48571,48571,48571,48571
19115,53943,53943,53943,53943,53943
19117,50206,50206,50206,50206,50206
19119,64352,64352,64352,64352,64352
19121,64512,64512,64512,64512,64512
19123,52950,52950,52950,52950,52950
19125,58492,58492,58492,58492,58492
19127,54027,54027,54027,54027,54027
19129,69177,69177,69177,69177,69177
19131,55553,55553,55553,55553,55553
19133,45252,45252,45252,45252,45252
19135,49549,49549,49549,49549,49549
19137,47648,47648,47648,47648,47648
19139,57348,57348,57348,57348,57348
19141,53045,53045,53045,53045,53045
19143,58125,58125,58125,58125,58125
19145,49974,49974,49974,49974,49974
19147,52462,52462,52462,52462,52462
19149,64296,64296,64296,64296,64296
19151,49877,49877,49877,49877,49877
19157,53520,53520,53520,53520,53520
19159,52005,52005,52005,52005,52005
19161,54958,54958,54958,54958,54958
19165,55489,55489,55489,55489,55489
19167,67178,67178,67178,67178,67178
19171,55898,55898,55898,55898,55898
19173,48717,48717,48717,48717,48717
19175,47518,47518,47518,47518,47518
19177,47083,47083,47083,47083,47083
19179,45233,45233,45233,45233,45233
19181,74383,74383,74383,74383,74383
19183,61769,61769,61769,61769,61769
19185,45017,45017,45017,45017,45017
19187,44261,44261,44261,44261,44261
19189,51002,51002,51002,51002,51002
19191,62820,62820,62820,62820,62820
19195,54329,54329,54329,54329,54329
19197,50198,50198,50198,50198,50198
20001,42679,42679,42679,42679,42679
20003,46274,46274,46274,46274,46274
20005,48667,48667,48667,48667,48667
20007,50613,50613,50613,50613,50613
20009,50198,50198,50198,50198,50198
20011,40733,40733,40733,40733,40733
20013,48547,48547,48547,48547,48547
20017,46295,46295,46295,46295,46295
20019,38690,38690,38690,38690,38690
20021,41103,41103,41103,41103,41103
20023,46833,46833,46833,46833,46833
20025,50368,50368,50368,50368,50368
20027,56186,56186,56186,56186,56186
20029,44143,44143,44143,44143,44143
20031,58636,58636,58636,58636,58636
20033,56912,56912,56912,56912,56912
20035,48087,48087,48087,48087,48087
20037,40174,40174,40174,40174,40174
20039,44104,44104,44104,44104,44104
20041,48167,48167,48167,48167,48167
20043,49338,49338,49338,49338,49338
20047,49293,49293,49293,49293,49293
20049,38494,38494,38494,38494,38494
20051,52700,52700,52700,52700,52700
20053,48188,48188,48188,48188,48188
20055,56573,56573,56573,56573,56573
20057,53072,53072,53072,53072,53072
20059,55486,55486,55486,55486,55486
20061,49185,49185,49185,49185,49185
20063,48894,48894,48894,48894,48894
20065,40769,40769,40769,40769,40769
20067,55455,55455,55455,55455,55455
20069,64426,64426,64426,64426,64426
20071,51250,51250,51250,51250,51250
20073,42595,42595,42595,42595,42595
20075,45000,45000,45000,45000,45000
20077,49455,49455,49455,49455,49455
20079,56051,56051,56051,56051,56051
20081,53527,53527,53527,53527,53527
20083,53854,53854,53854,53854,53854
20085,55904,55904,55904,55904,55904
20087,61793,61793,61793,61793,61793
20089,42552,42552,42552,42552,42552
20093,51314,51314,51314,51314,51314
20095,58483,58483,58483,58483,58483
20097,51336,51336,51336,51336,51336
20099,47668,47668,47668,47668,47668
20101,51719,51719,51719,51719,51719
20105,46196,46196,46196,46196,46196
20107,43699,43699,43699,43699,43699
20109,51597,51597,51597,51597,51597
20111,44191,44191,44191,44191,44191
20113,57765,57765,57765,57765,57765
20115,51262,51262,51262,51262,51262
20117,50234,50234,50234,50234,50234
20119,55568,55568,55568,55568,55568
20121,69150,69150,69150,69150,69150
20123,45221,45221,45221,45221,45221
20125,45173,45173,45173,45173,45173
20127,50352,50352,50352,50352,50352
20129,43925,43925,43925,43925,43925
20131,58644,58644,58644,58644,58644
20133,44294,44294,44294,44294,44294
20135,51033,51033,51033,51033,51033
20137,49891,49891,49891,49891,49891
20139,55036,55036,55036,55036,55036
20141,48355,48355,48355,48355,48355
20143,51971,51971,51971,51971,51971
20145,42853,42853,42853,42853,42853
20147,48272,48272,48272,48272,48272
20149,64657,64657,64657,64657,64657
20151,54029,54029,54029,54029,54029
20153,48125,48125,48125,48125,48125
20155,49174,49174,49174,49174,49174
20157,48022,48022,48022,48022,48022
20159,50764,50764,50764,50764,50764
20163,50511,50511,50511,50511,50511
20165,40598,40598,40598,40598,40598
20167,52806,52806,52806,52806,52806
20169,50515,50515,50515,50515,50515
20171,71394,71394,71394,71394,71394
20175,47025,47025,47025,47025,47025
20179,56071,56071,56071,56071,56071
20181,52847,52847,52847,52847,52847
20183,43438,43438,43438,43438,43438
20185,48563,48563,48563,48563,48563
20187,46726,46726,46726,46726,46726
20189,56507,56507,56507,56507,56507
20191,54915,54915,54915,54915,54915
20193,57478,57478,57478,57478,57478
20195,56810,56810,56810,56810,56810
20197,60450,60450,60450,60450,60450
20199,58875,58875,58875,58875,58875
20201,48889,48889,48889,48889,48889
20203,57566,57566,57566,57566,57566
20205,46208,46208,46208,46208,46208
20207,34621,34621,34621,34621,34621
21001,39346,39346,39346,39346,39346
21003,40893,40893,40893,40893,40893
21005,54160,54160,54160,54160,54160
21007,44350,44350,44350,44350,44350
21009,40216,40216,40216,40216,40216
21011,40837,40837,40837,40837,40837
21013,24628,24628,24628,24628,24628
21017,51462,51462,51462,51462,51462
21019,46165,46165,46165,46165,46165
21021,43274,43274,43274,43274,43274
21023,45827,45827,45827,45827,45827
21025,26376,26376,26376,26376,26376
21027,48189,48189,48189,48189,48189
21031,40061,40061,40061,40061,40061
21033,44940,44940,44940,44940,44940
21035,40219,40219,40219,40219,40219
21039,39664,39664,39664,39664,39664
21041,43258,43258,43258,43258,43258
21043,33067,33067,33067,33067,33067
21045,34457,34457,34457,34457,34457
21049,52938,52938,52938,52938,52938
21051,26250,26250,26250,26250,26250
21053,31115,31115,31115,31115,31115
21055,43169,43169,43169,43169,43169
21057,32906,32906,32906,32906,32906
21061,41360,41360,41360,41360,41360
21063,33377,33377,33377,33377,33377
21065,31337,31337,31337,31337,31337
21069,42213,42213,42213,42213,42213
21071,31267,31267,31267,31267,31267
21073,55068,55068,55068,55068,55068
21075,28559,28559,28559,28559,28559
21077,50204,50204,50204,50204,50204
21079,49888,49888,49888,49888,49888
21081,45610,45610,45610,45610,45610
21083,41615,41615,41615,41615,41615
21085,37906,37906,37906,37906,37906
21087,37374,37374,37374,37374,37374
21089,49343,49343,49343,49343,49343
21091,52019,52019,52019,52019,52019
21095,26324,26324,26324,26324,26324
21097,49696,49696,49696,49696,49696
21099,37795,37795,37795,37795,37795
21101,45389,45389,45389,45389,45389
21103,51447,51447,51447,51447,51447
21105,40463,40463,40463,40463,40463
21107,45738,45738,45738,45738,45738
21109,32143,32143,32143,32143,32143
21113,56728,56728,56728,56728,56728
21115,37559,37559,37559,37559,37559
21119,29326,29326,29326,29326,29326
21121,28790,28790,28790,28790,28790
21123,41779,41779,41779,41779,41779
21125,39230,39230,39230,39230,39230
21127,31813,31813,31813,31813,31813
21129,23972,23972,23972,23972,23972
21131,30798,30798,30798,30798,30798
21133,29856,29856,29856,29856,29856
21135,31096,31096,31096,31096,31096
21137,39833,39833,39833,39833,39833
21139,46076,46076,46076,46076,46076
21141,43842,43842,43842,43842,43842
21143,50097,50097,50097,50097,50097
21147,23273,23273,23273,23273,23273
21149,50445,50445,50445,50445,50445
21153,29516,29516,29516,29516,29516
21155,38544,38544,38544,38544,38544
21157,50731,50731,50731,50731,50731
21159,35125,35125,35125,35125,35125
21161,41415,41415,41415,41415,41415
21163,57963,57963,57963,57963,57963
21165,39905,39905,39905,39905,39905
21167,50475,50475,50475,50475,50475
21169,35809,35809,35809,35809,35809
21171,34167,34167,34167,34167,34167
21173,41974,41974,41974,41974,41974
21175,34419,34419,34419,34419,34419
21177,43110,43110,43110,43110,43110
21179,57469,57469,57469,57469,57469
21181,41354,41354,41354,41354,41354
21183,42826,42826,42826,42826,42826
21185,97597,97597,97597,97597,97597
21187,45338,45338,45338,45338,45338
21189,25530,25530,25530,25530,25530
21191,52620,52620,52620,52620,52620
21193,31046,31046,31046,31046,31046
21195,34081,34081,34081,34081,34081
21197,36958,36958,36958,36958,36958
21199,37921,37921,37921,37921,37921
21201,38864,38864,38864,38864,38864
21203,36468,36468,36468,36468,36468
21205,37639,37639,37639,37639,37639
21207,36159,36159,36159,36159,36159
21209,66966,66966,66966,66966,66966
21211,64240,64240,64240,64240,64240
21213,48311,48311,48311,48311,48311
21215,77738,77738,77738,77738,77738
21217,39055,39055,39055,39055,39055
21219,41865,41865,41865,41865,41865
21221,52279,52279,52279,52279,52279
21223,47470,47470,47470,47470,47470
21225,42844,42844,42844,42844,42844
21229,50794,50794,50794,50794,50794
21231,34039,34039,34039,34039,34039
21233,40947,40947,40947,40947,40947
21235,36897,36897,36897,36897,36897
21237,22458,22458,22458,22458,22458
21239,62629,62629,62629,62629,62629
22001,41177,41177,41177,41177,41177
22003,41009,41009,41009,41009,41009
22007,44744,44744,44744,44744,44744
22009,38077,38077,38077,38077,38077
22011,50738,50738,50738,50738,50738
22013,30300,30300,30300,30300,30300
22021,32174,32174,32174,32174,32174
22023,55000,55000,55000,55000,55000
22025,38854,38854,38854,38854,38854
22027,27303,27303,27303,27303,27303
22029,31813,31813,31813,31813,31813
22031,44230,44230,44230,44230,44230
22035,21161,21161,21161,21161,21161
22037,48129,48129,48129,48129,48129
22039,32180,32180,32180,32180,32180
22041,35466,35466,35466,35466,35466
22043,40792,40792,40792,40792,40792
22047,47797,47797,47797,47797,47797
22049,38523,38523,38523,38523,38523
22053,39653,39653,39653,39653,39653
22059,36868,36868,36868,36868,36868
22061,34154,34154,34154,34154,34154
22065,27810,27810,27810,27810,27810
22067,33333,33333,33333,33333,33333
22069,27795,27795,27795,27795,27795
22075,52386,52386,52386,52386,52386
22077,44269,44269,44269,44269,44269
22081,33446,33446,33446,33446,33446
22083,34422,34422,34422,34422,34422
22085,39465,39465,39465,39465,39465
22087,46011,46011,46011,46011,46011
22089,66620,66620,66620,66620,66620
22091,39895,39895,39895,39895,39895
22093,50661,50661,50661,50661,50661
22095,54821,54821,54821,54821,54821
22099,47974,47974,47974,47974,47974
22101,40485,40485,40485,40485,40485
22107,23870,23870,23870,23870,23870
22111,43083,43083,43083,43083,43083
22113,50690,50690,50690,50690,50690
22115,47772,47772,47772,47772,47772
22117,34985,34985,34985,34985,34985
22119,30358,30358,30358,30358,30358
22121,60908,60908,60908,60908,60908
22123,36528,36528,36528,36528,36528
22125,55510,55510,55510,55510,55510
22127,35398,35398,35398,35398,35398
23007,48053,48053,48053,48053,48053
23009,53068,53068,53068,53068,53068
23013,55402,55402,55402,55402,55402
23015,55180,55180,55180,55180,55180
23017,47275,47275,47275,47275,47275
23021,39470,39470,39470,39470,39470
23023,62131,62131,62131,62131,62131
23025,42491,42491,42491,42491,42491
23027,51564,51564,51564,51564,51564
23029,41384,41384,41384,41384,41384
24011,54956,54956,54956,54956,54956
24019,52145,52145,52145,52145,52145
24023,49619,49619,49619,49619,49619
24029,56009,56009,56009,56009,56009
24035,92167,92167,92167,92167,92167
24039,42165,42165,42165,42165,42165
24041,67204,67204,67204,67204,67204
24047,61145,61145,61145,61145,61145
25007,71224,71224,71224,71224,71224
25019,105171,105171,105171,105171,105171
26001,39735,39735,39735,39735,39735
26003,46007,46007,46007,46007,46007
26007,41991,41991,41991,41991,41991
26009,52589,52589,52589,52589,52589
26011,40769,40769,40769,40769,40769
26013,42444,42444,42444,42444,42444
26015,61016,61016,61016,61016,61016
26019,56639,56639,56639,56639,56639
26023,50536,50536,50536,50536,50536
26027,53571,53571,53571,53571,53571
26029,53207,53207,53207,53207,53207
26031,46161,46161,46161,46161,46161
26033,44483,44483,44483,44483,44483
26035,37369,37369,37369,37369,37369
26039,47443,47443,47443,47443,47443
26041,46490,46490,46490,46490,46490
26043,48966,48966,48966,48966,48966
26047,54055,54055,54055,54055,54055
26051,43290,43290,43290,43290,43290
26053,38798,38798,38798,38798,38798
26057,44991,44991,44991,44991,44991
26059,48392,48392,48392,48392,48392
26061,42852,42852,42852,42852,42852
26063,46320,46320,46320,46320,46320
26067,54343,54343,54343,54343,54343
26069,42102,42102,42102,42102,42102
26071,38918,38918,38918,38918,38918
26079,46004,46004,46004,46004,46004
26083,49779,49779,49779,49779,49779
26085,34631,34631,34631,34631,34631
26089,63831,63831,63831,63831,63831
26095,42255,42255,42255,42255,42255
26097,46507,46507,46507,46507,46507
26101,47172,47172,47172,47172,47172
26105,49663,49663,49663,49663,49663
26107,44460,44460,44460,44460,44460
26109,45508,45508,45508,45508,45508
26113,44766,44766,44766,44766,44766
26117,47000,47000,47000,47000,47000
26119,42305,42305,42305,42305,42305
26123,46724,46724,46724,46724,46724
26127,46217,46217,46217,46217,46217
26129,40150,40150,40150,40150,40150
26131,38906,38906,38906,38906,38906
26133,42689,42689,42689,42689,42689
26135,40255,40255,40255,40255,40255
26137,52645,52645,52645,52645,52645
26141,46439,46439,46439,46439,46439
26143,40302,40302,40302,40302,40302
26149,50117,50117,50117,50117,50117
26151,45277,45277,45277,45277,45277
26153,40747,40747,40747,40747,40747
26157,47694,47694,47694,47694,47694
26165,44166,44166,44166,44166,44166
27001,45989,45989,45989,45989,45989
27005,59278,59278,59278,59278,59278
27007,47410,47410,47410,47410,47410
27009,56357,56357,56357,56357,56357
27011,51920,51920,51920,51920,51920
27013,55861,55861,55861,55861,55861
27015,57728,57728,57728,57728,57728
27017,60390,60390,60390,60390,60390
27021,50173,50173,50173,50173,50173
27023,54552,54552,54552,54552,54552
27025,80409,80409,80409,80409,80409
27027,65000,65000,65000,65000,65000
27029,46291,46291,46291,46291,46291
27031,52271,52271,52271,52271,52271
27033,53354,53354,53354,53354,53354
27035,54508,54508,54508,54508,54508
27039,71669,71669,71669,71669,71669
27041,60676,60676,60676,60676,60676
27043,52286,52286,52286,52286,52286
27045,59451,59451,59451,59451,59451
27047,52447,52447,52447,52447,52447
27049,64765,64765,64765,64765,64765
27051,55912,55912,55912,55912,55912
27055,58729,58729,58729,58729,58729
27057,55472,55472,55472,55472,55472
27059,72473,72473,72473,72473,72473
27061,53022,53022,53022,53022,53022
27063,57010,57010,57010,57010,57010
27065,53300,53300,53300,53300,53300
27067,59089,59089,59089,59089,59089
27069,57112,57112,57112,57112,57112
27071,47129,47129,47129,47129,47129
27073,52199,52199,52199,52199,52199
27075,59516,59516,59516,59516,59516
27077,49068,49068,49068,49068,49068
27079,67451,67451,67451,67451,67451
27081,52301,52301,52301,52301,52301
27083,55525,55525,55525,55525,55525
27085,61275,61275,61275,61275,61275
27087,44537,44537,44537,44537,44537
27089,58723,58723,58723,58723,58723
27091,53915,53915,53915,53915,53915
27093,61856,61856,61856,61856,61856
27095,53888,53888,53888,53888,53888
27097,54962,54962,54962,54962,54962
27099,53665,53665,53665,53665,53665
27101,57500,57500,57500,57500,57500
27103,65027,65027,65027,65027,65027
27105,54149,54149,54149,54149,54149
27107,55206,55206,55206,55206,55206
27111,57131,57131,57131,57131,57131
27113,59036,59036,59036,59036,59036
27115,49138,49138,49138,49138,49138
27117,52309,52309,52309,52309,52309
27119,57151,57151,57151,57151,57151
27121,58132,58132,58132,58132,58132
27125,56588,56588,56588,56588,56588
27127,53230,53230,53230,53230,53230
27129,57886,57886,57886,57886,57886
27131,65758,65758,65758,65758,65758
27133,59890,59890,59890,59890,59890
27135,59644,59644,59644,59644,59644
27143,62761,62761,62761,62761,62761
27147,62731,62731,62731,62731,62731
27149,58363,58363,58363,58363,58363
27151,48577,48577,48577,48577,48577
27153,52872,52872,52872,52872,52872
27155,48784,48784,48784,48784,48784
27157,65138,65138,65138,65138,65138
27159,45860,45860,45860,45860,45860
27161,55612,55612,55612,55612,55612
27165,51097,51097,51097,51097,51097
27167,54935,54935,54935,54935,54935
27169,55529,55529,55529,55529,55529
27173,56943,56943,56943,56943,56943
28001,29203,29203,29203,29203,29203
28003,40180,40180,40180,40180,40180
28005,31854,31854,31854,31854,31854
28007,34756,34756,34756,34756,34756
28009,35974,35974,35974,35974,35974
28011,29912,29912,29912,29912,29912
28013,36440,36440,36440,36440,36440
28015,43060,43060,43060,43060,43060
28017,35939,35939,35939,35939,35939
28019,37203,37203,37203,37203,37203
28021,26732,26732,26732,26732,26732
28023,39246,39246,39246,39246,39246
28025,35121,35121,35121,35121,35121
28027,30009,30009,30009,30009,30009
28029,40361,40361,40361,40361,40361
28031,35931,35931,35931,35931,35931
28037,40810,40810,40810,40810,40810
28039,48319,48319,48319,48319,48319
28041,49447,49447,49447,49447,49447
28043,36877,36877,36877,36877,36877
28045,47543,47543,47543,47543,47543
28051,21093,21093,21093,21093,21093
28053,28507,28507,28507,28507,28507
28055,25776,25776,25776,25776,25776
28057,40510,40510,40510,40510,40510
28061,35931,35931,35931,35931,35931
28063,20188,20188,20188,20188,20188
28065,30083,30083,30083,30083,30083
28069,28176,28176,28176,28176,28176
28071,47132,47132,47132,47132,47132
28073,58188,58188,58188,58188,58188
28077,42290,42290,42290,42290,42290
28079,33482,33482,33482,33482,33482
28083,26052,26052,26052,26052,26052
28085,40355,40355,40355,40355,40355
28087,45355,45355,45355,45355,45355
28091,31446,31446,31446,31446,31446
28093,41572,41572,41572,41572,41572
28095,40940,40940,40940,40940,40940
28097,33667,33667,33667,33667,33667
28099,36875,36875,36875,36875,36875
28101,33831,33831,33831,33831,33831
28103,36000,36000,36000,36000,36000
28105,38800,38800,38800,38800,38800
28107,36563,36563,36563,36563,36563
28109,45820,45820,45820,45820,45820
28111,39007,39007,39007,39007,39007
28113,30910,30910,30910,30910,30910
28115,41379,41379,41379,41379,41379
28117,37519,37519,37519,37519,37519
28119,25510,25510,25510,25510,25510
28123,33735,33735,33735,33735,33735
28125,28799,28799,28799,28799,28799
28127,37946,37946,37946,37946,37946
28129,41657,41657,41657,41657,41657
28131,44883,44883,44883,44883,44883
28133,30029,30029,30029,30029,30029
28135,30028,30028,30028,30028,30028
28137,51056,51056,51056,51056,51056
28139,39839,39839,39839,39839,39839
28141,37312,37312,37312,37312,37312
28143,37822,37822,37822,37822,37822
28145,41287,41287,41287,41287,41287
28147,29804,29804,29804,29804,29804
28149,43039,43039,43039,43039,43039
28151,30834,30834,30834,30834,30834
28153,37970,37970,37970,37970,37970
28155,40683,40683,40683,40683,40683
28157,26599,26599,26599,26599,26599
28159,36214,36214,36214,36214,36214
28161,41864,41864,41864,41864,41864
28163,31402,31402,31402,31402,31402
29001,40046,40046,40046,40046,40046
29003,55683,55683,55683,55683,55683
29005,48385,48385,48385,48385,48385
29007,43761,43761,43761,43761,43761
29009,41463,41463,41463,41463,41463
29011,41625,41625,41625,41625,41625
29013,46186,46186,46186,46186,46186
29015,38028,38028,38028,38028,38028
29017,42985,42985,42985,42985,42985
29023,39058,39058,39058,39058,39058
29025,48033,48033,48033,48033,48033
29027,55376,55376,55376,55376,55376
29029,52087,52087,52087,52087,52087
29033,42149,42149,42149,42149,42149
29035,39415,39415,39415,39415,39415
29039,39412,39412,39412,39412,39412
29041,46992,46992,46992,46992,46992
29045,47955,47955,47955,47955,47955
29049,58510,58510,58510,58510,58510
29053,48750,48750,48750,48750,48750
29055,38036,38036,38036,38036,38036
29057,39979,39979,39979,39979,39979
29059,41551,41551,41551,41551,41551
29061,50380,50380,50380,50380,50380
29063,50000,50000,50000,50000,50000
29065,39916,39916,39916,39916,39916
29067,34372,34372,34372,34372,34372
29069,34186,34186,34186,34186,34186
29073,53439,53439,53439,53439,53439
29075,42689,42689,42689,42689,42689
29079,42574,42574,42574,42574,42574
29081,40168,40168,40168,40168,40168
29083,43911,43911,43911,43911,43911
29085,36190,36190,36190,36190,36190
29087,45610,45610,45610,45610,45610
29089,50372,50372,50372,50372,50372
29091,36143,36143,36143,36143,36143
29093,37188,37188,37188,37188,37188
29101,53056,53056,53056,53056,53056
