FIPS,Evangelical Protestant,Black Protestant,Mainline Protestant,Catholic,Orthodox,Other,Year
16087,0.12267000000000002,,0.039810000000000005,0.1668,,0.16974,2010
17001,0.39488888889999996,0.007258888890000001,0.1336988889,0.2259688889,0.00075,0.0163,2010
17003,0.2422888889,0.05256,0.057048888889999996,0.057420000000000006,,0.00461,2010
17005,0.2967688889,,0.07395,0.1339488889,,0.00023,2010
17007,0.07484888888999999,,0.1075188889,0.19237888890000002,,0.00469,2010
17009,0.07668888889,,0.11648,0.2415988889,,0.00058,2010
17011,0.1257088889,,0.17150888890000002,0.1304788889,0.002,0.00252,2010
17013,0.16662888890000002,,0.03635,0.5694600000000001,,,2010
17015,0.15175,,0.29447,0.098,,0.00304888889,2010
17017,0.2371388889,,0.20788888889999999,0.1915388889,,0.0060799999999999995,2010
17019,0.1423188889,0.0072188888900000005,0.08281000000000001,0.07567,0.0029600000000000004,0.03203,2010
17021,0.17253,0.0052,0.1319488889,0.15727,,0.00483,2010
17023,0.4363,,0.14495999999999998,0.047569999999999994,,0.00501888889,2010
17025,0.51408,,0.1047388889,0.16430999999999998,,0.012018888890000001,2010
17027,0.09992000000000001,,0.06265888889,0.5375800000000001,,0.00018999999999999998,2010
17029,0.2447588889,0.00542,0.09012,0.07179888889,,0.00908,2010
17031,0.08334888889,0.02866,0.03890888889,0.37485,0.01025888889,0.06017888889,2010
17033,0.24861999999999998,,0.09628,0.027148888889999997,,0.00650888889,2010
17035,0.16527999999999998,,0.063,0.04371888889,,,2010
17037,0.09359888889000001,0.0017300000000000002,0.1399688889,0.18492999999999998,0.00379888889,0.04057888889,2010
17039,0.2414088889,,0.08634888888999999,0.06431,,0.00024,2010
17041,0.30530999999999997,,0.25005,0.10530999999999999,,0.00655888889,2010
17043,0.1319088889,0.0032899999999999995,0.07842,0.4076888889,0.009229999999999999,0.08495,2010
17045,0.17968888889999998,0.006459999999999999,0.165,0.060718888889999996,,0.011678888890000001,2010
17047,0.42985,,0.1993788889,,,,2010
17049,0.3100888889,,0.07853,0.29624,,0.00838,2010
17051,0.34976888889999996,,0.07759888889,0.02578888889,,8.888889e-05,2010
17053,0.15900888889999998,,0.26035,0.1257688889,,0.00028,2010
17055,0.41566000000000003,0.00382,0.05962999999999999,0.07717,0.0017699999999999999,0.0021,2010
17057,0.12330999999999999,,0.20453888890000002,0.03282888889,,0.008688888890000001,2010
17059,0.25997,,0.048310000000000006,0.22293888890000002,,0.00018,2010
17061,0.17428000000000002,,0.2419,0.12703,,7e-05,2010
17063,0.10609000000000002,,0.08448888888999999,0.2137288889,,0.007428888890000001,2010
17065,0.37768,,0.03700888889,0.13705,,,2010
17067,0.14069888889999999,,0.2592688889,0.07962000000000001,,0.05092888889,2010
17069,0.2375,,0.011810000000000001,0.034718888889999994,,0.00023,2010
17071,0.06534,,0.24103000000000002,0.025920000000000002,,0.00014,2010
17073,0.09144999999999999,0.00604,0.2201988889,0.12656888889999998,,0.007718888890000001,2010
17075,0.24146888889999998,,0.1530688889,0.1309,,0.00312888889,2010
17077,0.23465,0.020709999999999996,0.08718,0.07007888889,,0.07326888889,2010
17079,0.17633,,0.10445,0.24076999999999998,,0.00021,2010
17081,0.44329999999999997,0.027968888889999998,0.058210000000000005,0.036288888889999996,,0.007240000000000001,2010
17083,0.1067188889,,0.1382588889,0.3028888889,,4e-05,2010
17085,0.041928888889999995,,0.1763788889,0.3458888889,,0.00546888889,2010
17087,0.28954,,0.05842000000000001,0.01288,,0.00659888889,2010
17089,0.09845000000000001,0.00713888889,0.07098,0.3015688889,0.00316,0.03832,2010
17091,0.14424,0.030669999999999996,0.07053999999999999,0.24539999999999998,0.00053,0.00352888889,2010
17093,0.05664888889,,0.05059,0.22737888890000002,,0.009188888890000002,2010
17095,0.09840888889,0.007968888890000001,0.16915888890000003,0.06325,,0.01372,2010
17097,0.12012,0.011118888890000001,0.05254888889,0.30049,0.00654888889,0.04807888889,2010
17099,0.08317000000000001,,0.11378,0.2671,,0.00604888889,2010
17101,0.198,0.0011288888900000001,0.16372888889999998,0.036239999999999994,,,2010
17103,0.09792,0.0032988888899999997,0.17581888889999997,0.23254999999999998,,8e-05,2010
17105,0.12128,,0.2498788889,0.11718,,0.00638888889,2010
17107,0.26223,0.00584,0.1204388889,0.07529888889,,0.0002,2010
17109,0.12909,0.0017499999999999998,0.13434000000000001,0.04431,,0.06448888889,2010
17111,0.0725,,0.08415888888999999,0.35129,0.00017,0.028530000000000003,2010
17113,0.2019088889,0.00519,0.1344688889,0.08972999999999999,0.00034,0.0506,2010
17115,0.22168888890000002,0.01533888889,0.10817,0.10337888890000001,0.0011288888900000001,0.04053888888999999,2010
17117,0.22899999999999998,,0.1428888889,0.1613488889,0.00084,0.00188,2010
17119,0.2207888889,0.01464,0.09115000000000001,0.1383,0.00218888889,0.019788888890000002,2010
17121,0.35287,0.00335,0.09609888889000001,0.06448,,0.10206,2010
17123,0.10505999999999999,,0.23156888890000002,0.1805388889,,8e-05,2010
17125,0.2136888889,,0.18170999999999998,0.04671,,0.00654888889,2010
17127,0.50062,0.023530000000000002,0.11718,0.01944,,0.005768888890000001,2010
17129,0.23879999999999998,,0.1389188889,0.07508999999999999,,0.00039,2010
17131,0.05889888889,,0.2985288889,0.09254888889,,0.00018,2010
17133,0.22168000000000002,,0.1312888889,0.2796988889,,0.006579999999999999,2010
17135,0.24660999999999997,,0.1367588889,0.06809888889,,0.011758888890000001,2010
17137,0.1645988889,0.008409999999999999,0.16692999999999997,0.12645,,0.01785888889,2010
17139,0.3467588889,,0.1574188889,0.02667,,0.0002,2010
17141,0.10214000000000001,,0.15911,0.1434688889,,0.00473,2010
17143,0.1645388889,0.01867,0.09835888889,0.14029999999999998,0.00212,0.11945,2010
17145,0.32841000000000004,0.00796,0.10573,0.13552999999999998,,,2010
17147,0.13521,,0.2096388889,0.045489999999999996,,5.8888890000000004e-05,2010
17149,0.2667688889,,0.1082188889,0.02214888889,,0.013508888890000001,2010
17151,0.2471988889,,0.02214888889,,,0.00045,2010
17153,0.5405,0.03343888889,0.07157888889,0.06264888889,,0.00795,2010
17155,0.011159999999999998,,0.13802999999999999,0.1773188889,,0.01349,2010
17157,0.29098,0.02112,0.13,0.22049,,0.00663,2010
17159,0.2401888889,,0.12880999999999998,0.16584,,0.0231,2010
17161,0.12503,0.02423888889,0.11042999999999999,0.1237388889,0.00322,0.04092,2010
17163,0.17367999999999997,0.0381,0.09129888889,0.17171,0.0077800000000000005,0.02176888889,2010
17165,0.5086488889,0.01284,0.05728,0.034,,0.012919999999999997,2010
17167,0.21308000000000005,0.022850000000000002,0.1155188889,0.16071,0.0014199999999999998,0.03374,2010
17169,0.17364999999999997,,0.20691888890000001,0.028229999999999998,,0.00066,2010
17171,0.3335188889,,0.2703988889,0.026328888890000002,,0.00037000000000000005,2010
17173,0.2779588889,,0.1213188889,0.11782888890000001,,0.0005400000000000001,2010
17175,0.1037688889,,0.17284000000000002,0.08892000000000001,,0.0005,2010
17177,0.36973,0.028628888889999995,0.16837,0.11005999999999999,0.00031,0.00575888889,2010
17179,0.23454999999999998,,0.1137688889,0.07865888889,,0.00851888889,2010
17181,0.5101600000000001,,0.07535888889,0.06739,,0.00028,2010
17183,0.2107188889,0.01574,0.09576888888999999,0.0466,,0.006959999999999999,2010
17185,0.21302,,0.17275888890000002,0.16606888890000002,,,2010
17187,0.14175000000000001,0.01022,0.21572888890000003,0.07731,,0.00056,2010
17189,0.2368888889,,0.17531888890000003,0.2922688889,,7e-05,2010
17191,0.4574588889,0.01085888889,0.056029999999999996,0.01771888889,,0.009840000000000002,2010
17193,0.3583388889,,0.09451000000000001,0.06545888889,,0.00558888889,2010
17195,0.1838888889,,0.225,0.17495999999999998,,0.00863,2010
17197,0.06848888888999999,0.01096,0.04621,0.31325888890000003,0.00227,0.01855888889,2010
17199,0.2800188889,0.00365,0.07939,0.07215888889,,0.01031,2010
17201,0.1865088889,0.01878,0.09687000000000001,0.20108,0.00423,0.015659999999999997,2010
17203,0.18905999999999998,,0.11402999999999999,0.09839,,0.00036,2010
18001,0.5185388889,,0.10000999999999999,0.10484000000000002,,0.00892888889,2010
18003,0.24725000000000003,0.02844888889,0.08854,0.1601288889,0.00262,0.01048,2010
18005,0.27765999999999996,0.00242,0.1292888889,0.06021,,0.01903888889,2010
18007,0.1258188889,,0.35566000000000003,0.30585,,,2010
18009,0.1314388889,,0.14037,0.031328888889999996,,0.00039,2010
18011,0.24575,,0.17575888890000002,0.16477999999999998,,0.006,2010
18013,0.10543,,0.07085888889,0.049210000000000004,0.00197,0.00046,2010
18015,0.13193,,0.16055999999999998,0.09277999999999999,,5e-05,2010
18017,0.1755088889,0.00318,0.1341688889,0.11762,,0.01306,2010
18019,0.17059000000000002,0.006,0.06951888889,0.09207888888999999,,0.00308,2010
18021,0.2691,,0.13699999999999998,0.01324,,0.00015,2010
18023,0.16136,,0.12064,0.15456,,0.00424,2010
18025,0.24390888889999998,,0.06898,0.01773888889,,0.03239,2010
18027,0.3565188889,0.004079999999999999,0.1055988889,0.08493,,0.0032500000000000003,2010
18029,0.10434000000000002,,0.106,0.1861688889,,0.006709999999999999,2010
18031,0.13368,,0.19293,0.25287,,0.00012,2010
18033,0.1968788889,,0.08421888889,0.1254088889,,1.888889e-05,2010
18035,0.14483,0.0148,0.08392999999999999,0.03545,,0.01692888889,2010
18037,0.09568,,0.1212688889,0.52522,,0.00861888889,2010
18039,0.26793,0.01969,0.0677,0.05449,0.00126,0.00637,2010
18041,0.22329999999999997,,0.10664000000000001,0.08484888889,,0.013300000000000001,2010
18043,0.27831,0.00985888889,0.09948888888999999,0.1640388889,,0.02407888889,2010
18045,0.2114788889,,0.07029888889,0.03479888889,,,2010
18047,0.10356,,0.1082388889,0.2054388889,,0.00017,2010
18049,0.1419688889,,0.1411988889,0.054139999999999994,,5e-05,2010
18051,0.10948000000000001,0.020148888889999998,0.09646888888999999,0.18634,,2.8888890000000003e-05,2010
18053,0.21327,0.01807888889,0.1283888889,0.033228888889999995,,0.00754,2010
18055,0.22800888889999998,,0.11123,0.022488888890000003,,0.01127888889,2010
18057,0.16699000000000003,0.00091,0.08848888888999999,0.1465988889,0.008938888890000002,0.014459999999999999,2010
18059,0.2330088889,0.0026899999999999997,0.08567999999999999,0.06607888888999999,,0.00034,2010
18061,0.1371588889,0.0013988888900000002,0.13274,0.1129688889,,0.007338888890000001,2010
18063,0.2173788889,0.00218,0.08187888889,0.07467,,0.03155888889,2010
18065,0.23968000000000003,0.00364,0.1276088889,0.01266,,0.00555888889,2010
18067,0.30331888889999997,0.01848,0.1090688889,0.06284,0.00103,0.01242888889,2010
18069,0.2376388889,,0.11273,0.13134,,0.016159999999999997,2010
18071,0.40220888889999995,0.00873,0.1192388889,0.03539888889,,0.0059499999999999996,2010
18073,0.1659,,0.10714,0.1296688889,,0.00463,2010
18075,0.1549388889,,0.1456688889,0.08145,,0.004710000000000001,2010
18077,0.17447888890000002,0.00554888889,0.1833888889,0.07708999999999999,,0.010549999999999999,2010
18079,0.16803,,0.10004888890000001,0.07818,,0.020259999999999997,2010
18081,0.2947688889,0.0022500000000000003,0.07118888889,0.08298,0.00018999999999999998,0.00949,2010
18083,0.17521,,0.1482588889,0.1266088889,,0.020678888890000004,2010
18085,0.20462888889999997,0.00025,0.07264999999999999,0.05631,,0.00551888889,2010
18087,0.48294888890000004,,0.07021888889,0.018230000000000003,0.0019399999999999999,,2010
18089,0.19800888889999999,0.05132888889,0.05835,0.2038188889,0.028210000000000002,0.01503888889,2010
18091,0.11264000000000002,0.019280000000000002,0.08087888889,0.13312000000000002,0.00040999999999999994,0.014480000000000002,2010
18093,0.25816,0.0039700000000000004,0.12481,0.04064,,0.01109888889,2010
18095,0.1951988889,0.0038299999999999996,0.1035,0.05975888889,,0.00709888889,2010
18097,0.1586688889,0.03481,0.09754,0.11068,0.00243,0.02001888889,2010
18099,0.19725,,0.09987,0.04343888889,,0.005329999999999999,2010
18101,0.22808000000000003,,0.1192188889,0.2537288889,,,2010
18103,0.16752,0.0049,0.15567999999999999,0.030299999999999997,,0.01314,2010
18105,0.12280999999999999,0.00196,0.07262888889,0.07501000000000001,0.0016300000000000002,0.02889888889,2010
18107,0.1924,0.0032,0.15564999999999998,0.06748888889,0.00262,0.00985888889,2010
18109,0.22893,,0.07921888889,0.04359,,0.008740000000000001,2010
18111,0.1193488889,,0.1020788889,0.1401288889,,0.00021,2010
18113,0.1425688889,,0.07306,0.06103,,0.01433,2010
18115,0.17428000000000002,,0.11291999999999999,,,0.00033,2010
18117,0.24249,,0.17207999999999998,0.018648888890000003,,,2010
18119,0.1414088889,,0.09037888889,0.01250888889,,8.888889e-05,2010
18121,0.22268000000000002,,0.10993,0.01298,,0.00012,2010
18123,0.05165888889,,0.09654888889,0.30793888890000004,,0.015880000000000002,2010
18125,0.11242,,0.1202,0.029038888889999996,,,2010
18127,0.14516888890000001,,0.06473888889,0.1800088889,0.00523,0.0069099999999999995,2010
18129,0.12029888890000001,0.00938,0.14674,0.22736,,0.00559888889,2010
18131,0.2038488889,,0.11804,0.08976,,,2010
18133,0.16994888889999998,,0.12768,0.027919999999999997,,0.0098,2010
18135,0.13133,,0.1671288889,0.02667,,0.0035200000000000006,2010
18137,0.1045488889,,0.21230000000000002,0.27215999999999996,,0.013640000000000001,2010
18139,0.22643000000000002,,0.16605,0.09429888888999999,,0.00010888888999999999,2010
18141,0.1032688889,0.012358888890000001,0.32037,0.1973,0.00458888889,0.01742,2010
18143,0.2482888889,,0.13159,0.016538888890000002,,0.00955,2010
18145,0.10615000000000001,,0.1576588889,0.08101888889,,0.00917888889,2010
18147,0.10012888889999999,,0.1663788889,0.2056588889,,,2010
18149,0.1203588889,,0.04567,0.09806000000000001,,0.0003,2010
18151,0.14845999999999998,,0.07470888888999999,0.09810888889,,0.015390000000000001,2010
18153,0.21308000000000005,0.00833888889,0.1174388889,0.02305,,5e-05,2010
18155,0.10835888889999999,,0.1198488889,0.00848,,0.00018999999999999998,2010
18157,0.11407888890000001,0.0006900000000000001,0.07812888889,0.1158188889,0.00078,0.01733888889,2010
18159,0.17928,,0.11664999999999999,0.06903,,5.8888890000000004e-05,2010
18161,0.1429,,0.1282588889,0.06984888889,,0.00013000000000000002,2010
18163,0.22851999999999997,0.030980000000000004,0.10090888890000001,0.1619188889,,0.00833888889,2010
18165,0.15186,,0.1292288889,0.062298888889999994,,0.03540888889,2010
18167,0.1613,0.00892888889,0.07351,0.06953999999999999,0.00235888889,0.01114,2010
18169,0.2223,0.00218888889,0.16115,0.032569999999999995,,2.8888890000000003e-05,2010
18171,0.1548,,0.12529,,,0.014338888890000002,2010
18173,0.26149,,0.07798888889,0.11350999999999999,,0.01771,2010
18175,0.252,,0.1453488889,0.008948888890000001,,0.00021,2010
18177,0.2139688889,0.014990000000000002,0.11914000000000001,0.07042999999999999,,0.01048,2010
18179,0.29627888890000004,,0.11767000000000001,0.00792,,0.00022000000000000003,2010
18181,0.1454,,0.19640000000000002,0.10039,,0.00024,2010
18183,0.19503,,0.1048588889,0.06367888889,,0.00942888889,2010
19001,0.21609,,0.23184000000000002,0.05610888889,,,2010
19003,0.05335888889,,0.2348,0.06179888889,,0.00025,2010
19005,0.03586888889,,0.33391,0.23908000000000001,,0.03685,2010
19007,0.13028888889999998,,0.1710988889,0.08489,,0.00823,2010
19009,0.1944788889,,0.48814888889999997,0.10556888889999999,,,2010
19011,0.19443,,0.17,0.16111,,0.00459888889,2010
19013,0.1112,0.06953999999999999,0.19030000000000002,0.1529388889,0.00046,0.01825,2010
19015,0.13062,,0.2527888889,0.12214,,0.026948888889999995,2010
19017,0.12687,,0.46441000000000004,0.10537,,0.005768888890000001,2010
19019,0.14653,,0.24066888890000002,0.2476888889,,0.00029,2010
19021,0.1914088889,,0.2592788889,0.15765,,0.01667888889,2010
19023,0.14737,0.012309999999999998,0.50885,0.03834,,,2010
19025,0.16805,,0.52544,0.16215,,0.03185,2010
19027,0.1602588889,,0.1373888889,0.5737399999999999,,0.009420000000000001,2010
19029,0.17111,,0.3234488889,0.10053,,0.01955888889,2010
19031,0.05335,,0.2838,0.09509000000000001,,0.00022000000000000003,2010
19033,0.1556288889,,0.34498000000000006,0.15112,0.004529999999999999,0.021968888890000003,2010
19035,0.1791688889,,0.29133888890000004,0.17055999999999996,,0.015819999999999997,2010
19037,0.08263999999999999,,0.34279000000000004,0.34544888890000003,,8e-05,2010
19039,0.16078,,0.20578888890000002,0.05879888889,,0.06084,2010
19041,0.18474000000000002,,0.35855,0.1490988889,,0.019799999999999998,2010
19043,0.06476,,0.36714888889999997,0.24,,0.01378888889,2010
19045,0.10560888889999999,0.00248,0.2063488889,0.1901588889,,0.0216,2010
19047,0.3554588889,,0.1117188889,0.16325,,0.02210888889,2010
19049,0.14352,,0.2875888889,0.11692999999999999,,0.0113,2010
19051,0.239,,0.2319188889,0.01267888889,,,2010
19053,0.16352999999999998,,0.07448888889,0.023058888890000004,,0.07473,2010
19055,0.0425,,0.22608,0.42186000000000007,,0.01058,2010
19057,0.10443,0.00392,0.19915888890000003,0.1121088889,,0.01621888889,2010
19059,0.12173888890000001,,0.3685088889,0.2603888889,,0.00042,2010
19061,0.05992888889,,0.07962000000000001,0.5329999999999999,0.00075,0.01044888889,2010
19063,0.08426,,0.5029100000000001,0.1564688889,,0.00018999999999999998,2010
19065,0.08879,,0.40412,0.19247888889999998,,0.01402888889,2010
19067,0.07697999999999999,,0.3223888889,0.1889188889,,0.00025,2010
19069,0.1264,,0.40196999999999994,0.1057088889,,0.01216888889,2010
19071,0.07029,,0.2773788889,0.07526,,,2010
19073,0.15145999999999998,,0.3000188889,0.09426,,0.01692,2010
19075,0.13868,,0.3843288889,0.08543888889,,,2010
19077,0.10881888890000001,,0.24128,0.14753,,8.888889e-05,2010
19079,0.18752,,0.3459488889,0.09142999999999998,,0.00013000000000000002,2010
19081,0.23410999999999998,,0.30879,0.1273288889,,,2010
19083,0.21865888890000001,,0.4006488889,0.050358888889999995,,0.00023,2010
19085,0.1331688889,,0.1726288889,0.1319,,0.08815888889,2010
19087,0.12767,,0.2647788889,0.05385888888999999,,0.01642888889,2010
19089,0.11540888889999999,,0.30462,0.4108288889,,0.00021,2010
19091,0.1773788889,,0.46998999999999996,0.13418,,,2010
19093,0.28622,,0.4166988889,0.13937000000000002,,,2010
19095,0.26273,,0.15659,0.16099,,0.00018,2010
19097,0.01259888889,,0.23433000000000004,0.34476888889999996,,0.00615,2010
19099,0.1404088889,,0.21486,0.06598,,0.01648,2010
19101,0.1018788889,,0.1670088889,0.06056,,0.04388,2010
19103,0.07810888889,0.00136,0.12462,0.11989000000000001,0.00092,0.02869888889,2010
19105,0.054368888889999994,,0.2571988889,0.1678,,0.00034,2010
19107,0.028828888889999998,,0.2408,0.1505088889,,0.00018999999999999998,2010
19109,0.19584,,0.26506888889999997,0.43318888889999996,,5.8888890000000004e-05,2010
19111,0.11535888890000001,,0.1886388889,0.1781588889,,0.020218888889999998,2010
19113,0.1381588889,0.00204888889,0.1681688889,0.19377,0.0025800000000000003,0.02351888889,2010
19115,0.07728,,0.2206888889,0.04328888889,,,2010
19117,0.17768,,0.18206,0.06821888889,,0.01798,2010
19119,0.2757088889,,0.48623000000000005,0.1093188889,,8.888889e-05,2010
19121,0.1167188889,,0.20709,0.05165888889,,0.00848,2010
19123,0.1804688889,,0.20093,0.04646888889,,0.01585888889,2010
19125,0.16611,,0.35273000000000004,0.07109,0.00119888889,0.01123,2010
19127,0.12637888889999999,,0.21531,0.1811688889,,0.01436888889,2010
19129,0.06985888889,,0.2067188889,0.086,,0.02762,2010
19131,0.13835999999999998,,0.31255,0.21872888889999997,,0.00056,2010
19133,0.18543888890000002,,0.27242,0.13059,,0.00010888888999999999,2010
19135,0.06523888889,,0.21305,0.19862000000000002,,0.00013000000000000002,2010
19137,0.1083788889,,0.3643388889,0.056328888890000005,,,2010
19139,0.07631,,0.1764388889,0.14316888889999999,,0.015880000000000002,2010
19141,0.2803188889,,0.39047,0.0964,,,2010
19143,0.1451588889,,0.4428988889,0.1292188889,,,2010
19145,0.18215,,0.30875,0.04857888889,,0.040478888889999995,2010
19147,0.15327,,0.31929,0.297,,,2010
19149,0.11782888890000001,,0.2776388889,0.34135,,0.00032,2010
19151,0.02078888889,,0.36552888889999996,0.23543000000000003,,,2010
19153,0.12498,0.01225,0.14356,0.14599,0.0015,0.02167,2010
19155,0.12204000000000001,,0.1441588889,0.09603999999999999,0.00086,0.025588888889999998,2010
19157,0.1418,,0.2593288889,0.08539,,0.00042,2010
19159,0.1409088889,,0.42623000000000005,0.020069999999999998,,0.030788888889999998,2010
19161,0.23951999999999998,,0.26956888889999997,0.2443488889,,0.0001,2010
19163,0.1162388889,0.01246,0.1515,0.18465,,0.015719999999999998,2010
19165,0.27483888889999997,,0.16709,0.2846988889,,0.01561888889,2010
19167,0.38534999999999997,,0.3950888889,0.07331,,2.8888890000000003e-05,2010
19169,0.1589488889,,0.21008000000000002,0.09856,0.00023,0.023128888889999998,2010
19171,0.04092,,0.2945288889,0.1471288889,,0.00045,2010
19173,0.08706888889,,0.40811,0.03863,,0.031030000000000002,2010
19175,0.08098,,0.2339188889,0.09231,,0.012688888890000001,2010
19177,0.18295999999999998,,0.1863888889,0.031038888889999998,,,2010
19179,0.17403888890000002,0.0033988888899999996,0.1115788889,0.09332888888999999,,0.01461888889,2010
19181,0.09134,,0.19736,0.10051,,0.00716,2010
19183,0.19121,,0.1921288889,0.18227000000000002,,0.00871,2010
19185,0.16524,,0.2983,0.01186888889,,0.02482888889,2010
19187,0.18566888890000002,0.0034700000000000004,0.24765,0.18562,,0.02348888889,2010
19189,0.08439,,0.66694,0.07454,,0.00046,2010
19191,0.02375,,0.48955,0.2995288889,,0.0027988888899999997,2010
19193,0.16796888890000003,0.0012300000000000002,0.17336,0.22249000000000002,0.0044,0.02192,2010
19195,0.08173,,0.5950288889,0.05132888889,,,2010
19197,0.15987888890000002,,0.36254,0.1490688889,,0.0003,2010
20001,0.21883000000000002,0.013688888890000002,0.24336,0.10769999999999999,,0.045169999999999995,2010
20003,0.18687,,0.1235488889,0.21649000000000002,,0.00012,2010
20005,0.1465988889,0.00726888889,0.2139,0.1607188889,,0.01099,2010
20007,0.21909000000000003,,0.21086,0.19975,,0.00040999999999999994,2010
20009,0.17356,0.00444,0.1609788889,0.33606,,0.01426888889,2010
20011,0.19502,0.02464888889,0.18196888890000001,0.10545,,0.027288888889999998,2010
20013,0.09706,0.01242,0.3128,0.09014,,0.025939999999999998,2010
20015,0.16086999999999999,,0.13458,0.1184,,0.00867,2010
20017,0.22866888889999998,,0.12185888889999999,0.13978,,0.00036,2010
20019,0.1466288889,,0.30335,0.00817888889,,,2010
20021,0.26566,0.0011588888900000002,0.11401,0.17126999999999998,,0.00625,2010
20023,0.08437000000000001,,0.39435000000000003,0.06823,,,2010
20025,0.29616,,0.20721888889999998,0.11287000000000001,,,2010
20027,0.2128888889,,0.31049,0.06573,,0.00012,2010
20029,0.107,,0.22909888890000002,0.19868,,0.0215,2010
20031,0.20369888889999999,,0.21509,0.07207888889,,0.013840000000000002,2010
20033,0.30724,,0.3638288889,0.035428888889999996,,,2010
20035,0.2043188889,0.01442888889,0.18077000000000001,0.06884888889,,0.01383,2010
20037,0.18160999999999997,,0.12115000000000001,0.1533188889,,0.018678888890000002,2010
20039,0.32150888889999996,,0.4582899999999999,0.1155,,,2010
20041,0.13885999999999998,,0.21660999999999997,0.1049888889,,0.00025,2010
20043,0.1775988889,0.018119999999999997,0.17620999999999998,0.07840888889,,0.02316,2010
20045,0.10054,0.00268,0.09702999999999999,0.0834,0.00042,0.027988888889999997,2010
20047,0.10767000000000002,,0.25025,0.35924,,0.00066,2010
20049,0.1134588889,,0.24358000000000002,0.01735,,,2010
20051,0.06731,,0.11637,0.36510999999999993,,0.023788888890000002,2010
20053,0.19885999999999998,,0.18855,0.1214388889,,,2010
20055,0.16168,0.00546888889,0.09910888889000001,0.19207999999999997,0.00095,0.04228,2010
20057,0.19393000000000002,,0.07042999999999999,0.37137,,0.02712,2010
20059,0.13812000000000002,0.00762,0.15655,0.05193888889,,0.02705,2010
20061,0.17531,0.02346,0.08201,0.03942888889,,0.06277,2010
20063,0.1250488889,,0.1313488889,0.31466,,,2010
20065,0.2013888889,,0.17096888889999998,0.10512,,0.00154,2010
20067,0.20129999999999998,,0.187,0.24459888889999998,,0.032438888889999996,2010
20069,0.34049,,0.1625,0.09007888889,,0.00017,2010
20071,0.09462888889,,0.25822,0.21410999999999997,,0.10345,2010
20073,0.2311288889,,0.2116888889,0.052320000000000005,,0.0003,2010
20075,0.09628,,0.2628288889,0.12639,,,2010
20077,0.27162888890000003,,0.18015,0.18230000000000002,,0.00033,2010
20079,0.2950888889,0.00358,0.1441588889,0.10090888890000001,,0.017619999999999997,2010
20081,0.293,,0.1271088889,0.12147999999999999,,0.00023,2010
20083,0.09134,,0.3872688889,0.18997888889999998,,,2010
20085,0.1302188889,,0.18474000000000002,0.09367,,0.014709999999999999,2010
20087,0.14483,,0.1562288889,0.09562888889,,0.00016,2010
20089,0.1989,,0.3321388889,0.06207000000000001,,,2010
20091,0.18320999999999998,0.00117888889,0.1305988889,0.18768,0.00277,0.03977,2010
20093,0.17425000000000002,,0.2464188889,0.29293,,,2010
20095,0.10472999999999999,,0.2591,0.26724,,,2010
20097,0.3905188889,,0.36506,0.061500000000000006,,0.00039,2010
20099,0.22121888890000002,0.00569,0.21811999999999998,0.04628,,0.01193888889,2010
20101,0.1291388889,,0.5902888889,0.1811388889,,,2010
20103,0.10432888889999999,0.007598888890000001,0.06682888889,0.12228,,0.02451888889,2010
20105,0.41129,,0.1058288889,0.06293888889,,0.00062,2010
20107,0.1511988889,,0.08574999999999999,0.03935,,0.013880000000000002,2010
20109,0.3933188889,,0.22678,0.20936,,,2010
20111,0.1513188889,0.007298888890000001,0.15678,0.09926,,0.025878888890000003,2010
20113,0.3254588889,,0.267,0.030839999999999996,,0.00027000000000000006,2010
20115,0.38016999999999995,,0.16081888889999998,0.01264,0.0027588888899999996,0.00032,2010
20117,0.17396,,0.24730999999999997,0.2048,,0.010868888890000001,2010
20119,0.31037888890000004,,0.2356288889,0.18230000000000002,,,2010
20121,0.16402999999999998,0.00107,0.1159,0.1784188889,,0.031349999999999996,2010
20123,0.2727088889,,0.20399,0.3153888889,,,2010
20125,0.2842588889,0.012150000000000001,0.13824999999999998,0.08176,,0.023288888889999998,2010
20127,0.1602188889,,0.26541,0.1519488889,,,2010
20129,0.1988888889,,0.1274388889,0.13424000000000003,,0.04825,2010
20131,0.19030999999999998,0.01227888889,0.14728,0.40930999999999995,,0.0001,2010
20133,0.1816888889,0.01871,0.2104488889,0.15140888889999998,,0.00817888889,2010
20135,0.08948,,0.43996999999999997,0.42194888890000004,,,2010
20137,0.3263988889,,0.1423,0.1087988889,,0.0007099999999999999,2010
20139,0.15789999999999998,,0.19558,0.058788888889999995,,0.00043,2010
20141,0.22912888890000002,,0.26542,0.09539,,,2010
20143,0.10244999999999999,,0.22968000000000002,0.07273,,0.00016,2010
20145,0.1451288889,0.01707,0.21697888890000003,0.1675,,0.00043,2010
20147,0.2708288889,,0.3461488889,0.07675,,0.04554888889,2010
20149,0.09206888889,,0.12330999999999999,0.13058,,8.888889e-05,2010
20151,0.15783,,0.20245999999999997,0.1714,,0.01728888889,2010
20153,0.18936,,0.1973,0.24691888890000002,,,2010
20155,0.25434,0.009559999999999999,0.1411688889,0.10851,,0.01555,2010
20157,0.1331288889,,0.41706888890000005,0.08775000000000001,,,2010
20159,0.1332888889,0.024300000000000002,0.32173,0.10909,,0.0004,2010
