FIPS,County,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree,Graduate or professional degree,Total,State,Year
18035,Delaware,25991,21173,7503,7587,70796,Indiana,2012
18039,Elkhart,45551,31817,15008,6865,125134,Indiana,2012
18043,Floyd,,,,,,Indiana,2012
18053,Grant,,,,,,Indiana,2012
18057,Hamilton,31075,47473,64547,38657,188371,Indiana,2012
18059,Hancock,,,,,,Indiana,2012
18063,Hendricks,30788,30084,22100,9718,98527,Indiana,2012
18067,Howard,,,,,,Indiana,2012
18081,Johnson,32810,28590,15687,8342,94013,Indiana,2012
18085,Kosciusko,,,,,,Indiana,2012
18089,Lake,118365,96749,44074,20922,325654,Indiana,2012
18091,LaPorte,31949,23683,8111,3512,76754,Indiana,2012
18095,Madison,35030,27604,9670,5129,88738,Indiana,2012
18097,Marion,170953,164904,112793,56758,595097,Indiana,2012
18105,Monroe,19066,20150,15803,16903,77491,Indiana,2012
18109,Morgan,,,,,,Indiana,2012
18127,Porter,41801,33807,17551,8792,111487,Indiana,2012
18141,St.,51400,49663,29213,19719,171451,Indiana,2012
18157,Tippecanoe,28378,26754,17399,15313,97101,Indiana,2012
18163,Vanderburgh,41527,41232,18813,9518,121188,Indiana,2012
18167,Vigo,,,,,,Indiana,2012
18177,Wayne,,,,,,Indiana,2012
19013,Black,28320,22750,15755,7024,82963,Iowa,2012
19049,Dallas,10103,14795,14913,4847,46394,Iowa,2012
19061,Dubuque,22192,17870,12651,5662,63011,Iowa,2012
19103,Johnson,12855,20766,21990,20565,80374,Iowa,2012
19113,Linn,37008,48859,31897,15552,141732,Iowa,2012
19153,Polk,71493,94342,73133,30161,290732,Iowa,2012
19155,Pottawattamie,22131,22502,8653,3536,62225,Iowa,2012
19163,Scott,32024,37805,22948,13009,112189,Iowa,2012
19169,Story,8543,12821,15410,9026,48121,Iowa,2012
19193,Woodbury,23511,19534,7573,4464,64723,Iowa,2012
20015,Butler,11097,16118,7973,4897,42390,Kansas,2012
20045,Douglas,13490,16189,16011,14670,63950,Kansas,2012
20091,Johnson,57609,108908,122748,70732,374798,Kansas,2012
20103,Leavenworth,17315,14538,8720,7481,53165,Kansas,2012
20161,Riley,7280,11974,7811,7901,37189,Kansas,2012
20173,Sedgwick,86918,107673,61552,29221,319720,Kansas,2012
20177,Shawnee,37964,37466,22254,11410,119224,Kansas,2012
20209,Wyandotte,31221,30786,10572,5013,99065,Kansas,2012
21015,Boone,21952,27174,14687,9134,79210,Kentucky,2012
21029,Bullitt,,,,,,Kentucky,2012
21037,Campbell,17249,19811,11060,6700,60487,Kentucky,2012
21047,Christian,14899,15419,4901,2175,43463,Kentucky,2012
21059,Daviess,,,,,,Kentucky,2012
21067,Fayette,39791,53499,47392,33863,195684,Kentucky,2012
21093,Hardin,23085,23791,8643,5450,68982,Kentucky,2012
21111,Jefferson,142762,153487,94491,62846,510541,Kentucky,2012
21117,Kenton,31103,33499,20326,11646,107881,Kentucky,2012
21145,McCracken,,,,,,Kentucky,2012
21151,Madison,16319,13101,7331,5956,52322,Kentucky,2012
21195,Pike,,,,,,Kentucky,2012
21227,Warren,23144,20838,10247,7740,71433,Kentucky,2012
22005,Ascension,26471,21197,12147,3586,71500,Louisiana,2012
22015,Bossier,23675,25906,11435,8360,79121,Louisiana,2012
22017,Caddo,52560,51184,22964,16952,169403,Louisiana,2012
22019,Calcasieu,48691,35161,16734,7570,125708,Louisiana,2012
22033,East,75487,74887,61482,35029,277739,Louisiana,2012
22045,Iberia,,,,,,Louisiana,2012
22051,Jefferson,92506,90009,46041,22959,299267,Louisiana,2012
22055,Lafayette,44051,41122,27957,11028,144930,Louisiana,2012
22057,Lafourche,,,,,,Louisiana,2012
22063,Livingston,36232,18743,11734,2671,85071,Louisiana,2012
22071,Orleans,58450,68143,50176,34408,248675,Louisiana,2012
22073,Ouachita,32504,27105,15154,8518,97916,Louisiana,2012
22079,Rapides,30587,24670,11026,6329,85855,Louisiana,2012
22097,St.,,,,,,Louisiana,2012
22103,St.,44428,50508,31752,15866,162012,Louisiana,2012
22105,Tangipahoa,29695,19273,8387,5919,77359,Louisiana,2012
22109,Terrebonne,28539,16761,7248,3377,71657,Louisiana,2012
23001,Androscoggin,27623,24534,9070,4450,73631,Maine,2012
23003,Aroostook,,,,,,Maine,2012
23005,Cumberland,48023,54776,55853,30197,201636,Maine,2012
23011,Kennebec,33613,25617,11574,8452,86625,Maine,2012
23019,Penobscot,41122,31087,15572,8340,104587,Maine,2012
23031,York,48218,40810,27159,13985,142751,Maine,2012
24001,Allegany,21888,15407,4186,3942,51593,Maryland,2012
24003,Anne,93012,107616,84516,57513,374957,Maryland,2012
24005,Baltimore,159480,146386,112514,86636,558572,Maryland,2012
24009,Calvert,17909,19354,10231,6959,59469,Maryland,2012
24013,Carroll,36697,31099,24391,12322,112638,Maryland,2012
24015,Cecil,,,,,,Maryland,2012
24017,Charles,29509,35335,16183,9542,98278,Maryland,2012
24021,Frederick,41491,44714,36549,24619,160160,Maryland,2012
24025,Harford,49502,50787,33881,21877,168995,Maryland,2012
24027,Howard,28798,42418,61530,60110,201491,Maryland,2012
24031,Montgomery,103094,133275,181778,211653,691571,Maryland,2012
24033,Prince,152834,165925,99677,75163,576855,Maryland,2012
24037,St.,22793,21677,11562,8560,70454,Maryland,2012
24043,Washington,41212,31096,11029,7180,103619,Maryland,2012
24045,Wicomico,20468,17526,9842,8028,64141,Maryland,2012
24510,Baltimore,121677,100826,59077,52188,413598,Maryland,2012
25001,Barnstable,39739,47914,38702,28000,164390,Massachusetts,2012
25003,Berkshire,30009,24868,17637,11745,92776,Massachusetts,2012
25005,Bristol,114845,102237,62859,33660,378318,Massachusetts,2012
25009,Essex,140484,131893,109599,77393,516730,Massachusetts,2012
25011,Franklin,13834,16522,10700,7851,52134,Massachusetts,2012
25013,Hampden,95000,87682,48933,29552,308083,Massachusetts,2012
25015,Hampshire,24515,25411,20825,22632,99214,Massachusetts,2012
25017,Middlesex,230169,217078,276617,264317,1070754,Massachusetts,2012
25021,Norfolk,108128,109630,127872,100564,475662,Massachusetts,2012
25023,Plymouth,102244,97925,73954,40449,342499,Massachusetts,2012
25025,Suffolk,119619,98498,108782,87450,492719,Massachusetts,2012
25027,Worcester,157467,148688,110755,71694,543590,Massachusetts,2012
26005,Allegan,28134,24900,9764,4238,74730,Michigan,2012
26017,Bay,,,,,,Michigan,2012
26021,Berrien,33950,32966,16054,11387,107322,Michigan,2012
26025,Calhoun,31679,31961,12567,5777,91170,Michigan,2012
26037,Clinton,,,,,,Michigan,2012
26045,Eaton,22008,29636,11652,6798,74013,Michigan,2012
26049,Genesee,96712,99640,33957,20188,278884,Michigan,2012
26055,Grand,17539,23955,10749,7523,63102,Michigan,2012
26065,Ingham,37863,54679,34553,25591,166212,Michigan,2012
26073,Isabella,11373,11830,5513,4361,36519,Michigan,2012
26075,Jackson,39088,36058,14802,6311,109423,Michigan,2012
26077,Kalamazoo,37917,55575,32390,21955,158317,Michigan,2012
26081,Kent,104570,124341,82606,41444,393107,Michigan,2012
26087,Lapeer,22491,22314,6535,3135,60692,Michigan,2012
26091,Lenawee,23725,23875,8855,4468,66938,Michigan,2012
26093,Livingston,31448,42750,28446,14269,124479,Michigan,2012
26099,Macomb,182560,203818,83729,47552,585410,Michigan,2012
26103,Marquette,15318,14874,8492,4125,45461,Michigan,2012
26111,Midland,17020,18716,10602,8064,57219,Michigan,2012
26115,Monroe,39174,35452,13506,5689,103051,Michigan,2012
26121,Muskegon,38305,40985,14385,5282,113659,Michigan,2012
26125,Oakland,176778,240916,214819,154513,847598,Michigan,2012
26139,Ottawa,52627,51457,33070,15106,167622,Michigan,2012
26145,Saginaw,45564,44098,16545,8640,131913,Michigan,2012
26147,St.,40307,40807,10881,6639,110894,Michigan,2012
26155,Shiawassee,17215,17900,4519,2404,47154,Michigan,2012
26159,Van,,,,,,Michigan,2012
26161,Washtenaw,37027,58376,52195,56374,218395,Michigan,2012
26163,Wayne,357183,380492,154008,94821,1172581,Michigan,2012
27003,Anoka,65851,82552,44053,16073,224145,Minnesota,2012
42043,Dauphin,64432,47611,31840,20279,185433,Pennsylvania,2012
42045,Delaware,121299,92221,76640,55059,373658,Pennsylvania,2012
42049,Erie,73853,48503,30515,16198,185586,Pennsylvania,2012
42051,Fayette,49187,21721,9124,4596,97956,Pennsylvania,2012
42055,Franklin,45909,21931,13377,7329,103491,Pennsylvania,2012
42063,Indiana,,,,,,Pennsylvania,2012
42069,Lackawanna,55661,39179,23441,14519,149136,Pennsylvania,2012
42071,Lancaster,132953,73420,57404,27673,347124,Pennsylvania,2012
42073,Lawrence,27996,15576,9189,4101,63967,Pennsylvania,2012
42075,Lebanon,40719,20822,10727,6731,92821,Pennsylvania,2012
42077,Lehigh,82045,61722,42503,26795,241563,Pennsylvania,2012
42079,Luzerne,91816,62500,28816,17977,227003,Pennsylvania,2012
42081,Lycoming,33464,21716,9673,5556,80310,Pennsylvania,2012
42085,Mercer,35250,19600,11164,4950,80369,Pennsylvania,2012
42089,Monroe,39960,36194,14982,10545,113419,Pennsylvania,2012
42091,Montgomery,144754,122339,147752,115025,564697,Pennsylvania,2012
42095,Northampton,73359,57960,31868,20057,204478,Pennsylvania,2012
42097,Northumberland,35113,13902,6903,3296,68537,Pennsylvania,2012
42101,Philadelphia,340809,232406,140936,103286,1004571,Pennsylvania,2012
42107,Schuylkill,53091,26077,9050,5263,107830,Pennsylvania,2012
42111,Somerset,27744,12943,5115,3142,57008,Pennsylvania,2012
42125,Washington,59238,37041,25408,13697,148353,Pennsylvania,2012
42129,Westmoreland,103175,70763,44938,23322,264558,Pennsylvania,2012
42133,York,124242,72940,42079,23983,300874,Pennsylvania,2012
44003,Kent,35988,34970,23137,14529,119940,Rhode Island,2012
44005,Newport,12196,15534,14910,10922,57576,Rhode Island,2012
44007,Providence,121834,111911,65509,44089,416860,Rhode Island,2012
44009,Washington,19792,21068,21655,14527,84012,Rhode Island,2012
45003,Aiken,33092,33908,18263,9739,110985,South Carolina,2012
45007,Anderson,42006,38342,16084,8444,128148,South Carolina,2012
45013,Beaufort,30077,31333,26263,18486,116901,South Carolina,2012
45015,Berkeley,39166,40366,17628,10422,122704,South Carolina,2012
45019,Charleston,50641,72180,63343,32347,248602,South Carolina,2012
45031,Darlington,,,,,,South Carolina,2012
45035,Dorchester,27126,33812,13843,7599,92343,South Carolina,2012
45041,Florence,28425,27566,12411,8561,90922,South Carolina,2012
45045,Greenville,80738,84640,63206,37490,311576,South Carolina,2012
45047,Greenwood,,,,,,South Carolina,2012
45051,Horry,60214,70428,29694,12313,199572,South Carolina,2012
45057,Lancaster,,,,,,South Carolina,2012
45059,Laurens,,,,,,South Carolina,2012
45063,Lexington,54005,56458,32483,20011,181914,South Carolina,2012
45073,Oconee,16541,15006,6745,4461,53116,South Carolina,2012
45075,Orangeburg,,,,,,South Carolina,2012
45077,Pickens,23189,20037,8798,7263,73384,South Carolina,2012
45079,Richland,57806,75642,57269,35301,247376,South Carolina,2012
45083,Spartanburg,60023,55566,25236,13920,190631,South Carolina,2012
45085,Sumter,,,,,,South Carolina,2012
45091,York,43239,50316,27199,13862,154297,South Carolina,2012
46099,Minnehaha,36400,36241,21627,9264,114371,South Dakota,2012
46103,Pennington,20605,23613,11624,7080,69260,South Dakota,2012
47001,Anderson,16887,14857,6952,5603,52536,Tennessee,2012
47009,Blount,28884,27165,12850,6930,86824,Tennessee,2012
47011,Bradley,23993,20768,8147,4333,67948,Tennessee,2012
47037,Davidson,105929,113535,102508,58847,436034,Tennessee,2012
47059,Greene,,,,,,Tennessee,2012
47065,Hamilton,64542,76399,41479,24291,237287,Tennessee,2012
47093,Knox,73521,90640,64585,36889,294133,Tennessee,2012
47113,Madison,21306,18527,9520,5516,63829,Tennessee,2012
47119,Maury,21585,16407,5761,3109,55166,Tennessee,2012
47125,Montgomery,34600,42281,16497,9971,111616,Tennessee,2012
47141,Putnam,,,,,,Tennessee,2012
47147,Robertson,,,,,,Tennessee,2012
47149,Rutherford,53390,50567,39901,11830,171574,Tennessee,2012
47155,Sevier,24269,21007,6520,3183,65321,Tennessee,2012
47157,Shelby,158814,184008,111656,63578,599257,Tennessee,2012
47163,Sullivan,39366,32703,15464,8271,112709,Tennessee,2012
47165,Sumner,36613,36225,17630,8381,111319,Tennessee,2012
47179,Washington,26865,22102,14250,10321,86064,Tennessee,2012
47187,Williamson,23513,26373,46740,22656,124716,Tennessee,2012
47189,Wilson,26350,22133,15687,7290,80770,Tennessee,2012
48005,Angelina,18345,19512,4986,2692,56440,Texas,2012
48021,Bastrop,,,,,,Texas,2012
48027,Bell,55102,74629,27204,15886,192884,Texas,2012
48029,Bexar,273208,355372,184176,108815,1115650,Texas,2012
48037,Bowie,22221,21353,7729,4347,62404,Texas,2012
48039,Brazoria,54185,66179,35630,20381,209788,Texas,2012
48041,Brazos,19594,24381,22648,17685,100051,Texas,2012
48061,Cameron,58773,53911,27032,11208,237677,Texas,2012
48085,Collin,81573,156542,172254,93236,539187,Texas,2012
48091,Comal,19394,26703,17437,8624,79827,Texas,2012
48099,Coryell,13244,20559,4747,2290,46687,Texas,2012
48113,Dallas,364228,399032,282165,151858,1540997,Texas,2012
48121,Denton,84432,149501,126196,50412,445716,Texas,2012
48135,Ector,24247,28360,8071,3651,87016,Texas,2012
48139,Ellis,28447,32364,14720,5717,97722,Texas,2012
48141,El,119136,147457,69821,32335,488529,Texas,2012
48157,Fort,70871,108104,110783,57339,397174,Texas,2012
48167,Galveston,49723,67467,36318,19600,198883,Texas,2012
48181,Grayson,22376,31777,9844,6446,81542,Texas,2012
48183,Gregg,21184,26720,9796,5573,78220,Texas,2012
48187,Guadalupe,25497,30606,15637,8797,90125,Texas,2012
48201,Harris,622328,715904,489400,269175,2653312,Texas,2012
48203,Harrison,15301,14913,4623,1740,43694,Texas,2012
48209,Hays,19918,30858,26961,10134,98103,Texas,2012
48213,Henderson,19816,17989,4560,2275,54797,Texas,2012
48215,Hidalgo,107446,101326,48962,23278,442346,Texas,2012
48231,Hunt,,,,,,Texas,2012
48245,Jefferson,53394,51932,22424,8331,164717,Texas,2012
48251,Johnson,32696,36295,9592,4109,98462,Texas,2012
48257,Kaufman,19218,23704,7747,4425,68192,Texas,2012
48291,Liberty,,,,,,Texas,2012
48303,Lubbock,41397,54403,28908,17455,167118,Texas,2012
48309,McLennan,39962,48132,21437,10820,144375,Texas,2012
48329,Midland,22105,32159,14975,6801,92166,Texas,2012
48339,Montgomery,72320,96004,68663,31279,314999,Texas,2012
48347,Nacogdoches,,,,,,Texas,2012
48355,Nueces,57681,75409,27289,14975,223585,Texas,2012
48361,Orange,20370,20309,4191,2816,54140,Texas,2012
48367,Parker,19783,29459,13819,7510,79458,Texas,2012
48375,Potter,20083,25591,8477,3251,75915,Texas,2012
48381,Randall,18841,29641,16078,6389,79881,Texas,2012
48397,Rockwall,,,,,,Texas,2012
48409,San,11289,14435,4754,1188,41374,Texas,2012
48423,Smith,34309,48583,23275,9768,136386,Texas,2012
48439,Tarrant,274352,371977,234943,116363,1183061,Texas,2012
48441,Taylor,23351,26311,13179,6497,82040,Texas,2012
48451,Tom,24145,23242,7884,5600,72432,Texas,2012
48453,Travis,119889,179317,206925,110940,711001,Texas,2012
48469,Victoria,19119,19570,6730,2058,57533,Texas,2012
48471,Walker,,,,,,Texas,2012
48479,Webb,32339,32734,16777,7015,140289,Texas,2012
48485,Wichita,27800,27910,11250,6230,83324,Texas,2012
48491,Williamson,63695,97375,79340,31635,293300,Texas,2012
49005,Cache,12070,20952,14133,7586,59349,Utah,2012
49011,Davis,39031,71461,43957,18515,180159,Utah,2012
49035,Salt,139277,226651,133636,77031,648485,Utah,2012
49049,Utah,46409,102744,66402,29350,263799,Utah,2012
49053,Washington,22564,36461,13449,8037,87913,Utah,2012
49057,Weber,41072,54084,21878,10638,142731,Utah,2012
50007,Chittenden,23011,23918,31276,18467,102672,Vermont,2012
51003,Albemarle,12331,14674,18049,16665,66574,Virginia,2012
51013,Arlington,15059,18870,57807,63149,167585,Virginia,2012
51015,Augusta,24087,10605,7567,3523,53119,Virginia,2012
51019,Bedford,,,,,,Virginia,2012
51041,Chesterfield,49322,64010,49298,28887,212896,Virginia,2012
51059,Fairfax,102095,147579,235266,209837,763519,Virginia,2012
51061,Fauquier,,,,,,Virginia,2012
51069,Frederick,15758,15430,10244,6497,54635,Virginia,2012
51085,Hanover,19467,19629,15829,7915,67961,Virginia,2012
51087,Henrico,50337,59198,52145,33701,214982,Virginia,2012
51095,James,,,,,,Virginia,2012
51107,Loudoun,30699,47582,71031,52292,214523,Virginia,2012
51121,Montgomery,13094,11560,10793,10590,51353,Virginia,2012
51153,Prince,62105,80063,59657,42872,271693,Virginia,2012
51161,Roanoke,17643,22324,13118,7685,66485,Virginia,2012
51165,Rockingham,,,,,,Virginia,2012
51177,Spotsylvania,27992,22250,14054,9135,81526,Virginia,2012
51179,Stafford,20418,27753,17488,11457,82980,Virginia,2012
51199,York,,,,,,Virginia,2012
51510,Alexandria,12630,17590,34864,36177,111116,Virginia,2012
51550,Chesapeake,38356,53992,29613,13400,150166,Virginia,2012
51650,Hampton,24834,35823,11324,6924,88602,Virginia,2012
51680,Lynchburg,12711,12024,8716,5707,44787,Virginia,2012
51700,Newport,32772,40955,18081,10326,113091,Virginia,2012
51710,Norfolk,39043,50647,22951,15597,147014,Virginia,2012
51740,Portsmouth,18481,20701,7940,4274,63197,Virginia,2012
51760,Richmond,30554,33151,28896,18411,136530,Virginia,2012
51770,Roanoke,19204,21268,10768,6023,67930,Virginia,2012
51800,Suffolk,15696,19365,8097,4901,55890,Virginia,2012
51810,Virginia,69487,109225,62955,33399,295367,Virginia,2012
53005,Benton,29952,42173,20856,13787,117419,Washington,2012
53007,Chelan,,,,,,Washington,2012
53009,Clallam,15604,22166,8089,4298,54466,Washington,2012
53011,Clark,76526,112823,51331,26197,289527,Washington,2012
53015,Cowlitz,21619,28030,7328,3869,70165,Washington,2012
53021,Franklin,,,,,,Washington,2012
53025,Grant,,,,,,Washington,2012
53027,Grays,16465,20049,5509,2129,50975,Washington,2012
53029,Island,13549,21922,10994,7046,56307,Washington,2012
53033,King,242147,406373,400758,242965,1403915,Washington,2012
53035,Kitsap,40921,70676,32413,19192,173947,Washington,2012
53041,Lewis,15366,20270,5322,4065,52117,Washington,2012
53053,Pierce,158735,199368,83920,43480,532790,Washington,2012
53057,Skagit,21258,30439,12811,7114,80146,Washington,2012
53061,Snohomish,122382,185340,104654,42342,495425,Washington,2012
53063,Spokane,78687,126466,56257,30023,314381,Washington,2012
53067,Thurston,40359,72160,31580,20618,176412,Washington,2012
53073,Whatcom,31052,47548,28412,13101,133716,Washington,2012
53077,Yakima,37948,44658,12812,8900,147642,Washington,2012
54003,Berkeley,26378,22177,8135,5238,72096,West Virginia,2012
54011,Cabell,21146,16163,10443,7978,64785,West Virginia,2012
54033,Harrison,,,,,,West Virginia,2012
54039,Kanawha,49780,35716,20004,15297,137265,West Virginia,2012
54061,Monongalia,18856,12411,10917,10588,57862,West Virginia,2012
54081,Raleigh,23635,13653,7291,2916,56351,West Virginia,2012
54107,Wood,,,,,,West Virginia,2012
55009,Brown,53665,51902,31791,12590,165798,Wisconsin,2012
55025,Dane,65218,95888,87677,64193,329413,Wisconsin,2012
55027,Dodge,25365,18595,8221,2966,62496,Wisconsin,2012
55035,Eau,16465,21414,12775,7942,63124,Wisconsin,2012
55039,Fond,26810,22668,9629,4289,69892,Wisconsin,2012
55055,Jefferson,20788,17167,9687,3796,56155,Wisconsin,2012
55059,Kenosha,32187,36676,15879,10336,108329,Wisconsin,2012
55063,La,22041,26524,13646,8081,73565,Wisconsin,2012
55071,Manitowoc,23809,16619,7977,3239,56773,Wisconsin,2012
55073,Marathon,34232,27535,13240,7513,92016,Wisconsin,2012
55079,Milwaukee,175012,180166,111865,62295,613434,Wisconsin,2012
55087,Outagamie,40540,37981,23032,9684,119845,Wisconsin,2012
55089,Ozaukee,14077,15367,18449,9564,60182,Wisconsin,2012
55097,Portage,16729,12668,8266,3348,44330,Wisconsin,2012
55101,Racine,39921,45211,20016,10701,131278,Wisconsin,2012
55105,Rock,35816,35737,14352,6826,107345,Wisconsin,2012
55109,St.,15810,18413,12852,6158,56366,Wisconsin,2012
55117,Sheboygan,28582,23256,13236,5966,79730,Wisconsin,2012
55127,Walworth,21007,22198,11280,6321,67375,Wisconsin,2012
55131,Washington,28353,30207,18501,8081,91984,Wisconsin,2012
55133,Waukesha,68098,85446,71995,36503,273332,Wisconsin,2012
55139,Winnebago,38552,36300,21513,10023,114092,Wisconsin,2012
55141,Wood,,,,,,Wisconsin,2012
56021,Laramie,19176,23459,9718,5050,62201,Wyoming,2012
56025,Natrona,13704,21755,7811,4402,52364,Wyoming,2012
72013,Arecibo,,,,,,Puerto Rico,2012
72025,Caguas,,,,,,Puerto Rico,2012
72031,Carolina,,,,,,Puerto Rico,2012
72061,Guaynabo,,,,,,Puerto Rico,2012
72113,Ponce,,,,,,Puerto Rico,2012
72127,San,,,,,,Puerto Rico,2012
72135,Toa,,,,,,Puerto Rico,2012
72137,Toa,,,,,,Puerto Rico,2012
72139,Trujillo,,,,,,Puerto Rico,2012
72021,Bayamón,,,,,,Puerto Rico,2012
72097,Mayagüez,,,,,,Puerto Rico,2012
,United,58495661,61011047,37969084,22773438,208731498,,2012
